Compound_identifier,original_name,cleaned_name,name_comments
C3900,cis-hex-3-enylacetate,NA,NA
C3901,cis-isocitral,NA,NA
C3902,cis-isodihydrocarvone,NA,NA
C3903,cis-isolongifolanone,NA,NA
C3904,cis-isomyristicin,NA,NA
C3905,cis-isopulegone,NA,NA
C3906,cis-isopulegonee,NA,NA
C3907,cis-lachnophyllumester,NA,NA
C3908,cis-lanceol,NA,NA
C3909,cis-limonene,NA,NA
C3910,cis-limonene oxide,NA,NA
C3911,"cis-limoneneoxide+cis-p-mentha-2,8-dien-1-ol",NA,NA
C3912,cis-linalool,NA,NA
C3913,cis-linalool oxide,NA,NA
C3914,cis-linalool oxide (furanoid),NA,NA
C3915,cis-linalool oxide (pyranoid),NA,NA
C3916,cis-linalool oxideÂ (furanoid),NA,NA
C3917,cis-linalool oxidec,NA,NA
C3918,cis-linaloolÂ oxideÂ (furanoid),NA,NA
C3919,cis-linalooloxide (furan isomer),NA,NA
C3920,cis-linalooloxide (furanoid form),NA,NA
C3921,cis-linalooloxide (furanoid) b,NA,NA
C3922,cis-linalooloxide (piranoid),NA,NA
C3923,cis-linalooloxide (pyranoid),NA,NA
C3924,cis-linalooloxideacetate,NA,NA
C3925,cis-linelooloxide (furanoid),NA,NA
C3926,"cis-m-mentha-2,8-diene",NA,NA
C3927,"cis-mentha-1,8-dien-6-ol",NA,NA
C3928,"cis-mentha-1,8-diene",NA,NA
C3929,cis-mentha-2-en-1-ol,NA,NA
C3930,"cis-mentha-alpha-1,8-dien-6-ol",NA,NA
C3931,cis-menthone,NA,NA
C3932,"cis-murola-4(14),5-diene",NA,NA
C3933,"cis-murole-4(14),4-diene",NA,NA
C3934,cis-muurol-5-en-4-alpha-ol,NA,NA
C3935,cis-muurol-5-en-4-beta-ol,NA,NA
C3936,cis-muurol-5-en-4-ol,NA,NA
C3937,"cis-muurola-1(14),5-diene",NA,NA
C3938,cis-muurola-3.5-diene,NA,NA
C3939,"cis-muurola-4-(14), 5-diene",NA,NA
C3940,"cis-muurola-4 (14),5-diene",NA,NA
C3941,cis-muurola-4(14)-5-diene,NA,NA
C3942,cis-muurola-4(14)-diene,NA,NA
C3943,"cis-muurola-4(14),""5-diene",NA,NA
C3944,"cis-muurola-4(14),5-diene",NA,NA
C3945,cis-muurola-4(14)5-diene,NA,NA
C3946,cis-muurola-4(15) 5-diene,NA,NA
C3947,"cis-muurola-alpha-4(14),-5-diene",NA,NA
C3948,"cis-muurola-alpha-4(14),5-diene",NA,NA
C3949,"cis-muurole-3,5-diene",NA,NA
C3950,"cis-muurole-4(14),5-diene",NA,NA
C3951,"cis-muurula-3,5-diene",NA,NA
C3952,cis-myrtanal,NA,NA
C3953,cis-myrtanol,NA,NA
C3954,cis-myrtenol,NA,NA
C3955,cis-nerolidol,NA,NA
C3956,cis-nuceferol,NA,NA
C3957,cis-p-2-menthen-1-ol,NA,NA
C3958,cis-p-menten-1-ol,NA,NA
C3959,cis-p-menth-1-en-8-ol,NA,NA
C3960,cis-p-menth-1-en-9-ol,NA,NA
C3961,"cis-p-menth-2-en-1,8-diol",NA,NA
C3962,cis-p-menth-2-en-7-ol,NA,NA
C3963,cis-p-menth-2-ene-1-ol,NA,NA
C3964,"cis-p-menth-3-en-1,2-diol",NA,NA
C3965,cis-p-menth-8-en-2-ol,NA,NA
C3966,cis-p-mentha-2-1-ol,NA,NA
C3967,cis-p-mentha-2-en-1-ol,NA,NA
C3968,cis-p-mentha-2-en-1-ol c,NA,NA
C3969,"cis-p-mentha-2-en-1,8-diol",NA,NA
C3970,"cis-p-mentha-2,6-dien-1-ol",NA,NA
C3971,"cis-p-mentha-2,8-dien-8-ol",NA,NA
C3972,"cis-p-mentha-2,8-trien-1-ol",NA,NA
C3973,"cis-p-mentha-3-en-1,2-diol",NA,NA
C3974,cis-p-menthen-1-ol,NA,NA
C3975,cis-p-menthofuran-2-en-1-ol,NA,NA
C3976,"cis-p-meth-2,8-dienol",NA,NA
C3977,cis-p-metnth-2-en-1-ol,NA,NA
C3978,cis-p-piperitol acetate,NA,NA
C3979,cis-para-menth-2-en-1-ol,NA,NA
C3980,cis-para-menth-2-ene-1-ol,NA,NA
C3981,"cis-para-mentha-2,8-dien-1-ol",NA,NA
C3982,cis-phytol,NA,NA
C3983,cis-pinane,NA,NA
C3984,cis-pinen-2-ol,NA,NA
C3985,cis-pinene,NA,NA
C3986,cis-pinenehydrate,NA,NA
C3987,cis-pinocamphon,NA,NA
C3988,cis-pinocarveol,NA,NA
C3989,cis-pinocarvyl acetate,NA,NA
C3990,cis-pinocarvylacetate,NA,NA
C3991,cis-piperitolacetate,NA,NA
C3992,cis-piperitone epoxide,NA,NA
C3993,cis-piperitoneepoxide,NA,NA
C3994,cis-piperitoneoxide,NA,NA
C3995,cis-piperitylacetate,NA,NA
C3996,cis-pulegol,NA,NA
C3997,cis-rose oxide,NA,NA
C3998,cis-rosefuran,NA,NA
C3999,cis-roseoxide,NA,NA
C4000,cis-sabenene acetate,NA,NA
C4001,cis-sabinene hydrate/linalool,NA,NA
C4002,cis-sabinene hydrate+linalool,NA,NA
C4003,cis-sabineneÂ hydrate,NA,NA
C4004,cis-sabinine hydrate,NA,NA
C4005,cis-sabinol+methylsalicylate,NA,NA
C4006,cis-sabinyl acetate,NA,NA
C4007,cis-salvene,NA,NA
C4008,cis-sesquilavandulol,NA,NA
C4009,cis-sesquisabinene hydrate,NA,NA
C4010,"cis-tent-muurola-3,5-diene",NA,NA
C4011,cis-theaspirane,NA,NA
C4012,cis-threo-davanafuran,NA,NA
C4013,cis-thujan-4-ol,NA,NA
C4014,cis-thujone,NA,NA
C4015,cis-thujopsenal,NA,NA
C4016,cis-thujopsene,NA,NA
C4017,cis-totarol,NA,NA
C4018,cis-valerenylacetate,NA,NA
C4019,cis-verbena1,NA,NA
C4020,cis-verbenol+trans-sabinol,NA,NA
C4021,cis-vertocitral,NA,NA
C4022,cis-z-alpha-bisabolene epoxide,NA,NA
C4023,cis - sabinene hydrate,NA,NA
C4024,cis -3- hexenol,NA,NA
C4025,cis -beta- ocimene,NA,NA
C4026,citonellal,NA,NA
C4027,citonellol,NA,NA
C4028,citonellyl formate,NA,NA
C4029,citral,NA,NA
C4030,citral(neral+geranial),NA,NA
C4031,citranellal,NA,NA
C4032,citranellol,NA,NA
C4033,citronella1,NA,NA
C4034,citronellal dimmer,NA,NA
C4035,citronellol+nerol,NA,NA
C4036,citronellyl,NA,NA
C4037,citronellyl angelate,NA,NA
C4038,"citronellyl butyrate + trans-cadina-1(2),4-diene",NA,NA
C4039,citronellyl caproate,NA,NA
C4040,citronellyl citronellate,NA,NA
C4041,citronellyl formate,NA,NA
C4042,citronellyl propionate,NA,NA
C4043,citronellyl valerate,NA,NA
C4044,citronnellyl acetate,NA,NA
C4045,citronnellyl butyrate,NA,NA
C4046,citronnellylformiate,NA,NA
C4047,citronnellyltiglate,NA,NA
C4048,citronnellylvalerate,NA,NA
C4049,compound a,NA,NA
C4050,copaborneol,NA,NA
C4051,copadiene,NA,NA
C4052,copaene,NA,NA
C4053,criptone,NA,NA
C4054,cromolaenin,NA,NA
C4055,cryptoacorone,NA,NA
C4056,cryptomendiol,NA,NA
C4057,cryptomeridiol,NA,NA
C4058,cryptomerione,NA,NA
C4059,cryptomerionet,NA,NA
C4060,crytone,NA,NA
C4061,cubeban-11-ol,NA,NA
C4062,cubeben-11-ol,NA,NA
C4063,cubebene,NA,NA
C4064,cubebeta-11-ene,NA,NA
C4065,cubebol*,NA,NA
C4066,"cubenolÂ 1,10-di-epi",NA,NA
C4067,cubitene,NA,NA
C4068,cumene,NA,NA
C4069,cumin alcohola,NA,NA
C4070,cuminÂ alcohol,NA,NA
C4071,cuminaldehyde,NA,NA
C4072,cuminaldeyde,NA,NA
C4073,cuminol,NA,NA
C4074,cuminyl acetate,NA,NA
C4075,cuminyl alcohol,NA,NA
C4076,cuminyl formate,NA,NA
C4077,cumol,NA,NA
C4078,cunenol,NA,NA
C4079,curcumanolide a,NA,NA
C4080,curcumanolide b,NA,NA
C4081,curcumene,NA,NA
C4082,curcumenol,NA,NA
C4083,curcumol,NA,NA
C4084,curcuphenol,NA,NA
C4085,curdione,NA,NA
C4086,curninalcohol,NA,NA
C4087,curzenene,NA,NA
C4088,curzeone,NA,NA
C4089,curzerone,NA,NA
C4090,cyanophenol,NA,NA
C4091,cyclamen aldehyde,NA,NA
C4092,"cyclobuta (1,2:03,4) dicyclopentene",NA,NA
C4093,cyclocitral,NA,NA
C4094,cyclocolorenone,NA,NA
C4095,cyclocolorenone isomer (ni 2),NA,NA
C4096,"cyclocolorenone structure (ni 1), c15h22o, mw218",NA,NA
C4097,cyclododecane,NA,NA
C4098,cyclogermacrene,NA,NA
C4099,cyclohexadecane,NA,NA
C4100,cyclohexadecanolide,NA,NA
C4101,cyclohexane 1-ethyl,NA,NA
C4102,"cyclohexane 1,3-dimethyl-2-(1-methyle)",NA,NA
C4103,cyclohexanecarboxylic acid,NA,NA
C4104,cyclohexanic ketone,NA,NA
C4105,cyclohexanol,NA,NA
C4106,cyclohexene 1-methyl-4-(1-methyl),NA,NA
C4107,cyclohexyl cyclohexane,NA,NA
C4108,cycloisosativene,NA,NA
C4109,cyclooctasulfur,NA,NA
C4110,cyclopentadecanolide,NA,NA
C4111,cyclopentadecanone,NA,NA
C4112,"cyclopentanal-1,2-dimethyl-3(1-methylethenyl)",NA,NA
C4113,cyclosantalal,NA,NA
C4114,cyclosativen,NA,NA
C4115,cyclosativine,NA,NA
C4116,cycloseychellene,NA,NA
C4117,cymen-8-ol,NA,NA
C4118,cymene,NA,NA
C4119,cymene<o>,NA,NA
C4120,cymol,NA,NA
C4121,"cypera-2,4-diene",NA,NA
C4122,cyperenal,NA,NA
C4123,cyperened,NA,NA
C4124,cyperol,NA,NA
C4125,cyperotundene,NA,NA
C4126,cyperotundone,NA,NA
C4127,cyprotene,NA,NA
C4128,d-cadinene,NA,NA
C4129,d-fenchone,NA,NA
C4130,d-Germacrene,NA,NA
C4131,d-limonene,NA,NA
C4132,d-neralidol,NA,NA
C4133,d-nerolidol,NA,NA
C4134,damascenine,NA,NA
C4135,"dauca-5,8-diene",NA,NA
C4136,daucaneesters,NA,NA
C4137,daucol,NA,NA
C4138,davadone (i),NA,NA
C4139,davadone (ii),NA,NA
C4140,davadone (iii),NA,NA
C4141,davana-bis-ether,NA,NA
C4142,davana ether,NA,NA
C4143,davanaether,NA,NA
C4144,davanol,NA,NA
C4145,davanone-2-ol,NA,NA
C4146,davanone-2-ol-beta,NA,NA
C4147,davanone b,NA,NA
C4148,dealta-cadinene,NA,NA
C4149,"deca-2e-en-4,6-diyn-1-isovalerate",NA,NA
C4150,decahydronaphthalene,NA,NA
C4151,decanal+perillaldehyde,NA,NA
C4152,decanoicÂ acid,NA,NA
C4153,"decenal,4z",NA,NA
C4154,decyl acetate,NA,NA
C4155,decyl isobutyrate,NA,NA
C4156,decyl isothiocynate,NA,NA
C4157,decylbenzene,NA,NA
C4158,decylbutyrate,NA,NA
C4159,decyldecanoate,NA,NA
C4160,dehydo-aromadendrene,NA,NA
C4161,dehydro- sabina ketone,NA,NA
C4162,dehydro-sabina ketone,NA,NA
C4163,dehydro-sesquicineole,NA,NA
C4164,dehydro oplopanonne,NA,NA
C4165,dehydroabietal,NA,NA
C4166,dehydroabietol,NA,NA
C4167,dehydroaromadendrane,NA,NA
C4168,dehydroaromadendrene,NA,NA
C4169,dehydrocarveol,NA,NA
C4170,dehydrocineole,NA,NA
C4171,dehydrocostus lactone,NA,NA
C4172,dehydroelshotzia ketone,NA,NA
C4173,dehydrofukinone,NA,NA
C4174,dehydroionene,NA,NA
C4175,dehydroisolongifolene,NA,NA
C4176,dehydromyrcenol,NA,NA
C4177,dehydrosabina ketone,NA,NA
C4178,dehydrovomifoliol,NA,NA
C4179,dehydroxy-cis-linalooloxide,NA,NA
C4180,dehydroxy-trans-linalooloxide,NA,NA
C4181,delta- 3-carene,NA,NA
C4182,"delta-2-carene + p-mentha-1(7),8-diene",NA,NA
C4183,delta-3- carene,NA,NA
C4184,delta-3-cadinene,NA,NA
C4185,delta-3-carene+1-octen-3-ol,NA,NA
C4186,delta-3-elemene,NA,NA
C4187,"delta-7,8-ar-himachalene",NA,NA
C4188,delta-9-tetrahydrocannabinol,NA,NA
C4189,"delta-9,10-eremophilen-11-ol",NA,NA
C4190,delta-acoradien,NA,NA
C4191,delta-amorphene,NA,NA
C4192,delta-atlantol,NA,NA
C4193,delta-bourbonene,NA,NA
C4194,delta-cadinene isomer,NA,NA
C4195,delta-cadinene+gamma-2-cadinene,NA,NA
C4196,delta-cadinrne,NA,NA
C4197,delta-cadionene,NA,NA
C4198,delta-camphenol,NA,NA
C4199,delta-camphenone,NA,NA
C4200,delta-carene,NA,NA
C4201,delta-caryophyllene,NA,NA
C4202,delta-cedrene,NA,NA
C4203,delta-cuprenene,NA,NA
C4204,delta-decalactone,NA,NA
C4205,delta-dihydroagarofuran,NA,NA
C4206,delta-dodecalactone,NA,NA
C4207,delta-eudesmol,NA,NA
C4208,delta-farnesene,NA,NA
C4209,delta-fenchol,NA,NA
C4210,delta-guaiacol,NA,NA
C4211,delta-guaiacol/p-cymenene,NA,NA
C4212,delta-guaiaene,NA,NA
C4213,delta-guaiene,NA,NA
C4214,delta-guaiol,NA,NA
C4215,delta-gurjunene,NA,NA
C4216,delta-octalactone,NA,NA
C4217,delta-oplopenone,NA,NA
C4218,delta-patchoulene,NA,NA
C4219,delta-phellandrene,NA,NA
C4220,delta-sesquiphellandrene,NA,NA
C4221,delta-tepineol,NA,NA
C4222,delta-terpinene,NA,NA
C4223,delta-terpineol+borneol,NA,NA
C4224,delta-tetradecalactone,NA,NA
C4225,delta-thujone,NA,NA
C4226,delta-verbenone,NA,NA
C4227,delta -3- carene,NA,NA
C4228,delta 3-carene,NA,NA
C4229,delta – cadinene,NA,NA
C4230,delta guaiene,NA,NA
C4231,delta3-carene,NA,NA
C4232,delta3 -carene,NA,NA
C4233,delta–elemene,NA,NA
C4234,deltalpha-cuprenene,NA,NA
C4235,deltra-3-carene,NA,NA
C4236,demethoxyageratochromene,NA,NA
C4237,demethoxyencecalin,NA,NA
C4238,"demethyl-bicyclo(3,1)hepta-2(8),3-diene",NA,NA
C4239,demethylencecalin,NA,NA
C4240,deodarone,NA,NA
C4241,desmethoxyencecalin,NA,NA
C4242,dexadecanoic acid,NA,NA
C4243,"di-epi-1,10-cubenol",NA,NA
C4244,di-epi-alphacedrene,NA,NA
C4245,diacetone alcohol,NA,NA
C4246,diacetyl,NA,NA
C4247,diallyl disulfude,NA,NA
C4248,diallyl sulfide,NA,NA
C4249,diallyl tetrasulfide,NA,NA
C4250,diallyl trisulfide,NA,NA
C4251,dibenzofuran,NA,NA
C4252,"dibutyl-1,2-benzene dicarboxylate",NA,NA
C4253,dibutyl phthalate,NA,NA
C4254,diethyl butanedioate,NA,NA
C4255,diethyl malonate,NA,NA
C4256,diethyl succinate,NA,NA
C4257,"dihydro-1,8-cineole",NA,NA
C4258,"dihydro-2,2,6-trimethyl-6-vinyl-2h-pyran-3(4h)-one",NA,NA
C4259,dihydro-3-methyl-2(3h)-furanone,NA,NA
C4260,"dihydro-3,5-dimethyl-2(3h)-furanone",NA,NA
C4261,"dihydro-4,4-dimethyl-2(3h)-furanone",NA,NA
C4262,dihydro-agarofuran,NA,NA
C4263,dihydro-alpha-ionone,NA,NA
C4264,dihydro-alpha-santalol,NA,NA
C4265,dihydro-beta-ionol,NA,NA
C4266,dihydro-beta-ionone,NA,NA
C4267,dihydro-cis-alpha-copaene-8-ol,NA,NA
C4268,dihydro agarofuran,NA,NA
C4269,dihydro citronellol,NA,NA
C4270,dihydro dehydrocostus lactone,NA,NA
C4271,dihydro sabina ketone,NA,NA
C4272,"dihydro,1,8-cineole",NA,NA
C4273,dihydroachillene,NA,NA
C4274,dihydroactindiolide,NA,NA
C4275,dihydroactinidiolide,NA,NA
C4276,dihydroactinidolide,NA,NA
C4277,dihydroactinodiolide,NA,NA
C4278,dihydroactinolide,NA,NA
C4279,dihydroagarofuran,NA,NA
C4280,dihydroagarofuran isomer,NA,NA
C4281,dihydroanethole,NA,NA
C4282,dihydroaplotaxene,NA,NA
C4283,dihydroartemisinic acid,NA,NA
C4284,dihydroartemisinic lactone,NA,NA
C4285,dihydrocarveol,NA,NA
C4286,dihydrocarveol acetate,NA,NA
C4287,dihydrocarvyl acetate,NA,NA
C4288,dihydrocarvyl acetate (i),NA,NA
C4289,dihydrocarvyl acetate (ii),NA,NA
C4290,dihydrocinnamyle acetate,NA,NA
C4291,dihydrocitronellol,NA,NA
C4292,dihydrocoumarin,NA,NA
C4293,dihydrocuminyl alcohol,NA,NA
C4294,dihydrodemethoxyencecalin,NA,NA
C4295,dihydrodulan(i),NA,NA
C4296,dihydroedulan 1,NA,NA
C4297,dihydroedulan i,NA,NA
C4298,dihydroedulan ii,NA,NA
C4299,dihydroedulan(i),NA,NA
C4300,dihydroedulan(ii),NA,NA
C4301,dihydroedulanÂ ii,NA,NA
C4302,dihydroencecalin,NA,NA
C4303,dihydroeudesmol,NA,NA
C4304,dihydroeugenol,NA,NA
C4305,dihydrogalangal acetate,NA,NA
C4306,dihydromyrcenol,NA,NA
C4307,dihydropinocarvone,NA,NA
C4308,dihydropofarnesal,NA,NA
C4309,dihydrotagetone+(e)-beta-ocimene,NA,NA
C4310,"diidromircene,1,6-diol-z",NA,NA
C4311,diisobutyl-phthalate,NA,NA
C4312,dill ether,NA,NA
C4313,dillapiol,NA,NA
C4314,dimethoxy-1-methylnaphthalene,NA,NA
C4315,dimethoxybenzaldehyde,NA,NA
C4316,dimethoxycoumarin,NA,NA
C4317,dimethyl-ionone,NA,NA
C4318,dimethyl anthranilate,NA,NA
C4319,dimethyl disulfide,NA,NA
C4320,dimethyl sulfide,NA,NA
C4321,dimethyl sulfoxide,NA,NA
C4322,dimethyl tetradecane,NA,NA
C4323,dimethyl tetrasulfide,NA,NA
C4324,dimethyl trisulfide,NA,NA
C4325,dimethyl trisulphide,NA,NA
C4326,dimethylnaphthalene,NA,NA
C4327,dimethylquinoline,NA,NA
C4328,dimyrcene ii-b,NA,NA
C4329,dioctyl phthalate,NA,NA
C4330,diosphenol,NA,NA
C4331,diphenylamine,NA,NA
C4332,dipropyl disulfide,NA,NA
C4333,dipropyl pentasulfide,NA,NA
C4334,dipropyl tetrasulfide,NA,NA
C4335,dipropyl trisulfide,NA,NA
C4336,"diterpenal,43,81,147, fw 286",NA,NA
C4337,diterpene derivatives from citronellal (aldehydes or alcohols),NA,NA
C4338,"diterpenol,191,41,177, fw 290",NA,NA
C4339,"diterpenol,43,257,275, fw 290",NA,NA
C4340,dl-limonene,NA,NA
C4341,docosanal,NA,NA
C4342,docosane+thymol,NA,NA
C4343,docosanol,NA,NA
C4344,docosene,NA,NA
C4345,dodecanamide,NA,NA
C4346,dodecanoic oxide,NA,NA
C4347,dodecanole,NA,NA
C4348,dodecenal,NA,NA
C4349,dodecene,NA,NA
C4350,dodecene-1,NA,NA
C4351,dodecenol,NA,NA
C4352,dodecyl acetate,NA,NA
C4353,dolabella-6-10-15-triene,NA,NA
C4354,"dolabella-6,10,15-triene isomer",NA,NA
C4355,dolabradiene,NA,NA
C4356,dotriacontane,NA,NA
C4357,drim-8-en-7-ol,NA,NA
C4358,drim-8(12)-ene,NA,NA
C4359,"drima-4,9(11)-diene",NA,NA
C4360,"drima-7,9(11)-diene",NA,NA
C4361,"drimaâ7,9(11)-diene",NA,NA
C4362,"drimalpha-7,9(11)-diene",NA,NA
C4363,drimenal,NA,NA
C4364,drimenene,NA,NA
C4365,drimenol,NA,NA
C4366,drimenone,NA,NA
C4367,ds sabinene hydrate acetate,NA,NA
C4368,duraldehyde,NA,NA
C4369,duvatriendiol,NA,NA
C4370,e- beta -ocimene,NA,NA
C4371,E-beta-farnesene,NA,NA
C4372,E-beta-ocimene,NA,NA
C4373,e-caryophyllene,NA,NA
C4374,e-myroxide,NA,NA
C4375,e-nerolidol,NA,NA
C4376,e-phytol,NA,NA
C4377,E)-2-Hexenal,NA,NA
C4378,"e,e-farnesene",NA,NA
C4379,"e,e-farnesol",NA,NA
C4380,edulan i,NA,NA
C4381,eemoligenol,NA,NA
C4382,eicosanal,NA,NA
C4383,eicosanol,NA,NA
C4384,eicosene,NA,NA
C4385,eicosene.,NA,NA
C4386,eleicin,NA,NA
C4387,"elema-1,11-dien-15-al",NA,NA
C4388,elemenal,NA,NA
C4389,elemene,NA,NA
C4390,"elemene-8-beta-,11-diol",NA,NA
C4391,elemeneÂ isomer,NA,NA
C4392,elemenone,NA,NA
C4393,elemeol,NA,NA
C4394,elemicine,NA,NA
C4395,elemol acetate,NA,NA
C4396,elimicin,NA,NA
C4397,elsholtzia oxide,NA,NA
C4398,elshotziadiol,NA,NA
C4399,elsloltziadiol-2-acetate,NA,NA
C4400,encecalin,NA,NA
C4401,endo-1-bourbonanol,NA,NA
C4402,endo-borneol,NA,NA
C4403,endo-bornyl acetate,NA,NA
C4404,endo-fenchol,NA,NA
C4405,endo-fenchyl acetate,NA,NA
C4406,"ent-8-alpha-hydroxy labda-13(16),14-dien",NA,NA
C4407,ent-maalian-5-ol,NA,NA
C4408,epi- alpha-cadinol,NA,NA
C4409,epi- beta-bisabolol,NA,NA
C4410,epi-13-manool,NA,NA
C4411,epi-a-cadinol,NA,NA
C4412,epi-alpha--Muurolol,NA,NA
C4413,epi-alpha-bisabol-1-one,NA,NA
C4414,epi-alpha-cadinol epi-alpha-muurolol,NA,NA
C4415,epi-alpha-dadinol (=tau-cadinol),NA,NA
C4416,epi-alpha-eudesmol,NA,NA
C4417,epi-alpha-murolool,NA,NA
C4418,epi-alpha-muurolold,NA,NA
C4419,epi-alpha-muurulol,NA,NA
C4420,epi-alpha-selinene,NA,NA
C4421,epi-alphą-bisabol-1-one,NA,NA
C4422,epi-alphą-cadinol,NA,NA
C4423,epi-beta-bisabolol,NA,NA
C4424,epi-beta-eudesmol(i),NA,NA
C4425,epi-beta-eudesmol(ii),NA,NA
C4426,epi-beta-santalol,NA,NA
C4427,epi-bicyclosesquiphellandrenea,NA,NA
C4428,epi-cedrane,NA,NA
C4429,epi-cedrol,NA,NA
C4430,epi-cubebol+ethyl-3-phenyl-propionate,NA,NA
C4431,epi-curzenone,NA,NA
C4432,epi-curzerenone,NA,NA
C4433,epi-cyclosantalal,NA,NA
C4434,epi-gamma-eudesmol,NA,NA
C4435,epi-globolol,NA,NA
C4436,epi-laurenene,NA,NA
C4437,epi-ligulyloxide,NA,NA
C4438,epi-longipinanol,NA,NA
C4439,epi-rosantalol,NA,NA
C4440,epi-sesquithujene,NA,NA
C4441,epi-spathulenol,NA,NA
C4442,epi-vitispirane,NA,NA
C4443,epi-zizanone,NA,NA
C4444,epi – bicyclosesquiphellandren,NA,NA
C4445,epiacorone [4],NA,NA
C4446,epicubebol,NA,NA
C4447,Epicubenol,NA,NA
C4448,epiglobulol,NA,NA
C4449,epishyobunone,NA,NA
C4450,epoxy-(Z)-beta-ocimene,NA,NA
C4451,epoxy-allo-allo aromadendrene,NA,NA
C4452,epoxy-allo-alloaromadendrene,NA,NA
C4453,epoxy-alpha-terpinyl acetate,NA,NA
C4454,epoxy-ocimene,NA,NA
C4455,epoxy-pseudo isoeugenyl-2-methylbutyrate,NA,NA
C4456,epoxy-pseudo isoeugenyl tiglate,NA,NA
C4457,epoxy-terpinene,NA,NA
C4458,epoxy-terpinolene,NA,NA
C4459,epoxy-trans-pseudo isoeugenyl angelate,NA,NA
C4460,epoxymyrcene,NA,NA
C4461,epsilon-muurolene,NA,NA
C4462,eremanthine,NA,NA
C4463,eremoligenol,NA,NA
C4464,eremophilane,NA,NA
C4465,eremophilene,NA,NA
C4466,eremophyllene,NA,NA
C4467,erythrocentaurin,NA,NA
C4468,ester,NA,NA
C4469,esters,NA,NA
C4470,esters of fatty acids,NA,NA
C4471,estragole,NA,NA
C4472,estragole (methyl chavicol),NA,NA
C4473,ethers,NA,NA
C4474,ethyl-(2e)-pentenoate,NA,NA
C4475,ethyl-(z)-9-hexadecenoate,NA,NA
C4476,ethyl-(z)-9-octadecanoate,NA,NA
C4477,ethyl-(z)-9-octadecenoate,NA,NA
C4478,ethyl-(z)-9-palmitoleate,NA,NA
C4479,"ethyl-(z,z)-9,12-octadecadienoate",NA,NA
C4480,ethyl-2- methyl butyrate,NA,NA
C4481,ethyl-2-furoate,NA,NA
C4482,ethyl-2-methyl-2(e)-butanoate,NA,NA
C4483,ethyl-2-methyl butanoate,NA,NA
C4484,ethyl-2-methyl butyrate,NA,NA
C4485,ethyl-2-methylthio acetate,NA,NA
C4486,ethyl-2-nonynoate,NA,NA
C4487,ethyl-2-phenylacetate,NA,NA
C4488,ethyl-3-(methylthio)-(z)-2-propenoate,NA,NA
C4489,ethyl-3-hydroxybutanoate,NA,NA
C4490,ethyl-3-hydroxybutyrate,NA,NA
C4491,ethyl-3-hydroxydodecanoate,NA,NA
C4492,ethyl-3-hydroxyhexanoate,NA,NA
C4493,ethyl-3-hydroxytridecanoate,NA,NA
C4494,ethyl-3-methyl-2-butenoate,NA,NA
C4495,ethyl-3-methyl butyrate,NA,NA
C4496,ethyl-3-oxohexanoate,NA,NA
C4497,ethyl-3-phenyl-2-propenoate,NA,NA
C4498,ethyl-3-phenylpropionate,NA,NA
C4499,ethyl-4-hydroxybenzoate,NA,NA
C4500,ethyl-4-hydroxyphenylacetate,NA,NA
C4501,ethyl-4-pentenoate,NA,NA
C4502,ethyl-9-decenoated,NA,NA
C4503,ethyl-9-octadecenoated,NA,NA
C4504,ethyl-n-tetradecanoate,NA,NA
C4505,ethyl-o-methylbenzoate,NA,NA
C4506,ethyl-octadec-9-enoate,NA,NA
C4507,ethyl-trans-p-methoxy cinnamate,NA,NA
C4508,ethyl (e)-2-butenoate,NA,NA
C4509,ethyl (e)-2-hexenoate,NA,NA
C4510,ethyl (e)-2-methyl-2-butenoate,NA,NA
C4511,ethyl (e)-2-octenoate,NA,NA
C4512,ethyl (e)-9-palmitoleate,NA,NA
C4513,ethyl (e)-cinnamate,NA,NA
C4514,ethyl (e)-crotonate,NA,NA
C4515,"ethyl (e,z)-2,4-decadienoate",NA,NA
C4516,ethyl 2-furoate,NA,NA
C4517,ethyl 2-hydroxyhexanoate,NA,NA
C4518,ethyl 2-phenylacetate,NA,NA
C4519,ethyl 3-hydroxyhexanoate,NA,NA
C4520,ethyl 5-hydroxyhexanoate,NA,NA
C4521,ethyl acetate,NA,NA
C4522,ethyl benzene,NA,NA
C4523,ethyl butyratea,NA,NA
C4524,ethyl cinnamate,NA,NA
C4525,ethyl crotonate,NA,NA
C4526,ethyl disulphide,NA,NA
C4527,ethyl formate,NA,NA
C4528,ethyl heptadecanoate,NA,NA
C4529,ethyl heptanoate,NA,NA
C4530,ethyl hexadecaonate,NA,NA
C4531,ethyl isdvalerate,NA,NA
C4532,ethyl isobutyrate,NA,NA
C4533,ethyl isovalerate,NA,NA
C4534,ethyl lactate,NA,NA
C4535,ethyl linolenate,NA,NA
C4536,ethyl methylthioacetate,NA,NA
C4537,ethyl myristate,NA,NA
C4538,ethyl nerolate,NA,NA
C4539,ethyl nonanoate,NA,NA
C4540,ethyl octadecanoate,NA,NA
C4541,ethyl octanoate,NA,NA
C4542,ethyl pentadecanoate,NA,NA
C4543,ethyl phenyl propanoate,NA,NA
C4544,ethyl phenylacetate,NA,NA
C4545,ethyl propanoate,NA,NA
C4546,ethyl propionate,NA,NA
C4547,ethyl salicylate,NA,NA
C4548,ethyl tetradecanoatec,NA,NA
C4549,ethyl tiglate,NA,NA
C4550,ethyl toluene,NA,NA
