Compound_identifier,original_name,clean_name,cid
C419,cis-chrysanthenylacetate,cis-chrysanthenylacetate,NA
C3871,cis-chrysanthenylactate,cis-chrysanthenylactate,NA
C3872,cis-chrysanthenylangelate,cis-chrysanthenylangelate,NA
C420,cis-chrysanthenylformate,cis-chrysanthenylformate,NA
C3873,cis-chrysanthenylisobutyrate,cis-chrysanthenylisobutyrate,NA
C3874,cis-chrysanthenyltiglate,cis-chrysanthenyltiglate,NA
C3875,cis-conferyl alcohol,cis-conferyl alcohol,NA
C3876,cis-davanone (1),cis-davanone (1),NA
C3877,cis-dehydrocarvone,cis-dehydrocarvone,NA
C3878,cis-dehydroxylinalooloxide,cis-dehydroxylinalooloxide,NA
C3879,cis-delta-guaiene,cis-delta-guaiene,NA
C3880,cis-dictamnol,cis-dictamnol,NA
C3881,cis-didhydrocarvon,cis-didhydrocarvon,NA
C3882,cis-dihydro-alpha-terpinylacetate,cis-dihydro-alpha-terpinylacetate,NA
C3883,cis-dihydro-mayuronea,cis-dihydro-mayuronea,NA
C3884,cis-dihydro carvone,cis-dihydro carvone,NA
C3887,cis-dihydromayurone,cis-dihydromayurone,NA
C3888,cis-dihydrooccidentalol,cis-dihydrooccidentalol,NA
C3889,cis-dihydrooccidentalol acetate,cis-dihydrooccidentalol acetate,NA
C3890,cis-en-in-dicycloether,cis-en-in-dicycloether,NA
C3891,cis-en-yn-bicycloether,cis-en-yn-bicycloether,NA
C3892,cis-epi-beta-santalol,cis-epi-beta-santalol,NA
C422,cis-epoxy-ocimene,cis-epoxy-ocimene,NA
C3893,"cis-eudesma-6,11-diene","cis-eudesma-6,11-diene",NA
C3894,"cis-eudesmalpha-6,11-diene","cis-eudesmalpha-6,11-diene",NA
C3896,cis-furanoidlinalooloxide,cis-furanoidlinalooloxide,NA
C3899,cis-germacrene epoxide,cis-germacrene epoxide,NA
C3900,cis-hex-3-enylacetate,cis-hex-3-enylacetate,NA
C3901,cis-isocitral,cis-isocitral,NA
C3903,cis-isolongifolanone,cis-isolongifolanone,NA
C3904,cis-isomyristicin,cis-isomyristicin,NA
C3906,cis-isopulegonee,cis-isopulegonee,NA
C3907,cis-lachnophyllumester,cis-lachnophyllumester,NA
C3909,cis-limonene,cis-limonene,NA
C3910,cis-limonene oxide,cis-limonene oxide,NA
C426,cis-limoneneoxide,cis-limoneneoxide,NA
C3911,"cis-limoneneoxide+cis-p-mentha-2,8-dien-1-ol","cis-limoneneoxide+cis-p-mentha-2,8-dien-1-ol",NA
C3912,cis-linalool,cis-linalool,NA
C3917,cis-linalool oxidec,cis-linalool oxidec,NA
C427,cis-linalooloxide,cis-linalooloxide,NA
C3919,cis-linalooloxide (furan isomer),cis-linalooloxide (furan isomer),NA
C3920,cis-linalooloxide (furanoid form),cis-linalooloxide (furanoid form),NA
C428,cis-linalooloxide (furanoid),cis-linalooloxide (furanoid),NA
C3921,cis-linalooloxide (furanoid) b,cis-linalooloxide (furanoid) b,NA
C3922,cis-linalooloxide (piranoid),cis-linalooloxide (piranoid),NA
C3923,cis-linalooloxide (pyranoid),cis-linalooloxide (pyranoid),NA
C3924,cis-linalooloxideacetate,cis-linalooloxideacetate,NA
C3925,cis-linelooloxide (furanoid),cis-linelooloxide (furanoid),NA
C3926,"cis-m-mentha-2,8-diene","cis-m-mentha-2,8-diene",NA
C429,"cis-mentha-1(7),8-dien-2-ol","cis-mentha-1(7),8-dien-2-ol",NA
C3927,"cis-mentha-1,8-dien-6-ol","cis-mentha-1,8-dien-6-ol",NA
C3928,"cis-mentha-1,8-diene","cis-mentha-1,8-diene",NA
C3929,cis-mentha-2-en-1-ol,cis-mentha-2-en-1-ol,NA
C3930,"cis-mentha-alpha-1,8-dien-6-ol","cis-mentha-alpha-1,8-dien-6-ol",NA
C3932,"cis-murola-4(14),5-diene","cis-murola-4(14),5-diene",NA
C3933,"cis-murole-4(14),4-diene","cis-murole-4(14),4-diene",NA
C3934,cis-muurol-5-en-4-alpha-ol,cis-muurol-5-en-4-alpha-ol,NA
C3935,cis-muurol-5-en-4-beta-ol,cis-muurol-5-en-4-beta-ol,NA
C430,cis-muurol-5-en-4-betalpha-ol,cis-muurol-5-en-4-betalpha-ol,NA
C3936,cis-muurol-5-en-4-ol,cis-muurol-5-en-4-ol,NA
C3937,"cis-muurola-1(14),5-diene","cis-muurola-1(14),5-diene",NA
C431,"cis-muurola-3,5-diene","cis-muurola-3,5-diene",NA
C3938,cis-muurola-3.5-diene,cis-muurola-3.5-diene,NA
C3939,"cis-muurola-4-(14), 5-diene","cis-muurola-4-(14), 5-diene",NA
C3940,"cis-muurola-4 (14),5-diene","cis-muurola-4 (14),5-diene",NA
C3941,cis-muurola-4(14)-5-diene,cis-muurola-4(14)-5-diene,NA
C3942,cis-muurola-4(14)-diene,cis-muurola-4(14)-diene,NA
C3943,"cis-muurola-4(14),""5-diene","cis-muurola-4(14),5-diene",NA
C3944,"cis-muurola-4(14),5-diene","cis-muurola-4(14),5-diene",NA
C3945,cis-muurola-4(14)5-diene,cis-muurola-4(14)5-diene,NA
C3946,cis-muurola-4(15) 5-diene,cis-muurola-4(15) 5-diene,NA
C432,"cis-muurola-4(15),5-diene","cis-muurola-4(15),5-diene",NA
C3947,"cis-muurola-alpha-4(14),-5-diene","cis-muurola-alpha-4(14),-5-diene",NA
C3948,"cis-muurola-alpha-4(14),5-diene","cis-muurola-alpha-4(14),5-diene",NA
C3949,"cis-muurole-3,5-diene","cis-muurole-3,5-diene",NA
C3950,"cis-muurole-4(14),5-diene","cis-muurole-4(14),5-diene",NA
C3951,"cis-muurula-3,5-diene","cis-muurula-3,5-diene",NA
C3952,cis-myrtanal,cis-myrtanal,NA
C3954,cis-myrtenol,cis-myrtenol,NA
C3956,cis-nuceferol,cis-nuceferol,NA
C3958,cis-p-menten-1-ol,cis-p-menten-1-ol,NA
C3959,cis-p-menth-1-en-8-ol,cis-p-menth-1-en-8-ol,NA
C3960,cis-p-menth-1-en-9-ol,cis-p-menth-1-en-9-ol,NA
C3961,"cis-p-menth-2-en-1,8-diol","cis-p-menth-2-en-1,8-diol",NA
C3964,"cis-p-menth-3-en-1,2-diol","cis-p-menth-3-en-1,2-diol",NA
C3965,cis-p-menth-8-en-2-ol,cis-p-menth-8-en-2-ol,NA
C438,"cis-p-mentha-1(7),8-dien-2-ol","cis-p-mentha-1(7),8-dien-2-ol",NA
C439,"cis-p-mentha-1,8-dien-6-ol","cis-p-mentha-1,8-dien-6-ol",NA
C3966,cis-p-mentha-2-1-ol,cis-p-mentha-2-1-ol,NA
C3968,cis-p-mentha-2-en-1-ol c,cis-p-mentha-2-en-1-ol c,NA
C3969,"cis-p-mentha-2-en-1,8-diol","cis-p-mentha-2-en-1,8-diol",NA
C3970,"cis-p-mentha-2,6-dien-1-ol","cis-p-mentha-2,6-dien-1-ol",NA
C440,"cis-p-mentha-2,8-dien-1-ol","cis-p-mentha-2,8-dien-1-ol",NA
C3971,"cis-p-mentha-2,8-dien-8-ol","cis-p-mentha-2,8-dien-8-ol",NA
C3972,"cis-p-mentha-2,8-trien-1-ol","cis-p-mentha-2,8-trien-1-ol",NA
C3973,"cis-p-mentha-3-en-1,2-diol","cis-p-mentha-3-en-1,2-diol",NA
C3974,cis-p-menthen-1-ol,cis-p-menthen-1-ol,NA
C3975,cis-p-menthofuran-2-en-1-ol,cis-p-menthofuran-2-en-1-ol,NA
C3976,"cis-p-meth-2,8-dienol","cis-p-meth-2,8-dienol",NA
C3977,cis-p-metnth-2-en-1-ol,cis-p-metnth-2-en-1-ol,NA
C3978,cis-p-piperitol acetate,cis-p-piperitol acetate,NA
C3981,"cis-para-mentha-2,8-dien-1-ol","cis-para-mentha-2,8-dien-1-ol",NA
C434,cis-pelemenone,cis-pelemenone,NA
C3984,cis-pinen-2-ol,cis-pinen-2-ol,NA
C3986,cis-pinenehydrate,cis-pinenehydrate,NA
C3987,cis-pinocamphon,cis-pinocamphon,NA
C435,cis-pinocamphone,cis-pinocamphone,NA
C3990,cis-pinocarvylacetate,cis-pinocarvylacetate,NA
C3991,cis-piperitolacetate,cis-piperitolacetate,NA
C3993,cis-piperitoneepoxide,cis-piperitoneepoxide,NA
C3994,cis-piperitoneoxide,cis-piperitoneoxide,NA
C3995,cis-piperitylacetate,cis-piperitylacetate,NA
C3998,cis-rosefuran,cis-rosefuran,NA
C3999,cis-roseoxide,cis-roseoxide,NA
C4000,cis-sabenene acetate,cis-sabenene acetate,NA
C4001,cis-sabinene hydrate/linalool,cis-sabinene hydrate/linalool,NA
C4002,cis-sabinene hydrate+linalool,cis-sabinene hydrate+linalool,NA
C4004,cis-sabinine hydrate,cis-sabinine hydrate,NA
C4005,cis-sabinol+methylsalicylate,cis-sabinol+methylsalicylate,NA
C4007,cis-salvene,cis-salvene,NA
C4010,"cis-tent-muurola-3,5-diene","cis-tent-muurola-3,5-diene",NA
C4013,cis-thujan-4-ol,cis-thujan-4-ol,NA
C4015,cis-thujopsenal,cis-thujopsenal,NA
C4018,cis-valerenylacetate,cis-valerenylacetate,NA
C4019,cis-verbena1,cis-verbena1,NA
C4020,cis-verbenol+trans-sabinol,cis-verbenol+trans-sabinol,NA
C4021,cis-vertocitral,cis-vertocitral,NA
C4022,cis-z-alpha-bisabolene epoxide,cis-z-alpha-bisabolene epoxide,NA
C4026,citonellal,citonellal,NA
C4027,citonellol,citonellol,NA
C4028,citonellyl formate,citonellyl formate,NA
C4030,citral(neral+geranial),citral(neral+geranial),NA
C446,citralc,citralc,NA
C4031,citranellal,citranellal,NA
C4032,citranellol,citranellol,NA
C4033,citronella1,citronella1,NA
C4034,citronellal dimmer,citronellal dimmer,NA
C4035,citronellol+nerol,citronellol+nerol,NA
C4036,citronellyl,citronellyl,NA
C4037,citronellyl angelate,citronellyl angelate,NA
C4038,"citronellyl butyrate + trans-cadina-1(2),4-diene","citronellyl butyrate + trans-cadina-1(2),4-diene",NA
C4044,citronnellyl acetate,citronnellyl acetate,NA
C4045,citronnellyl butyrate,citronnellyl butyrate,NA
C4046,citronnellylformiate,citronnellylformiate,NA
C4047,citronnellyltiglate,citronnellyltiglate,NA
C4048,citronnellylvalerate,citronnellylvalerate,NA
C4049,compound a,compound a,NA
C4050,copaborneol,copaborneol,NA
C4051,copadiene,copadiene,NA
C4053,criptone,criptone,NA
C4054,cromolaenin,cromolaenin,NA
C4055,cryptoacorone,cryptoacorone,NA
C4056,cryptomendiol,cryptomendiol,NA
C4059,cryptomerionet,cryptomerionet,NA
C4060,crytone,crytone,NA
C4062,cubeben-11-ol,cubeben-11-ol,NA
C4064,cubebeta-11-ene,cubebeta-11-ene,NA
C457,cubenen-11-ol,cubenen-11-ol,NA
C4066,"cubenol? 1,10-di-epi","cubenol 1,10-di-epi",NA
C4067,cubitene,cubitene,NA
C4069,cumin alcohola,cumin alcohola,NA
C4072,cuminaldeyde,cuminaldeyde,NA
C4076,cuminyl formate,cuminyl formate,NA
C4078,cunenol,cunenol,NA
C4080,curcumanolide b,curcumanolide b,NA
C4086,curninalcohol,curninalcohol,NA
C4087,curzenene,curzenene,NA
C4088,curzeone,curzeone,NA
C4089,curzerone,curzerone,NA
C4092,"cyclobuta (1,2:03,4) dicyclopentene","cyclobuta (1,2:03,4) dicyclopentene",NA
C4095,cyclocolorenone isomer (ni 2),cyclocolorenone isomer (ni 2),NA
C4096,"cyclocolorenone structure (ni 1), c15h22o, mw218","cyclocolorenone structure (ni 1), c15h22o, mw218",NA
C4098,cyclogermacrene,cyclogermacrene,NA
C4101,cyclohexane 1-ethyl,cyclohexane 1-ethyl,NA
C4102,"cyclohexane 1,3-dimethyl-2-(1-methyle)","cyclohexane 1,3-dimethyl-2-(1-methyle)",NA
C4104,cyclohexanic ketone,cyclohexanic ketone,NA
C4106,cyclohexene 1-methyl-4-(1-methyl),cyclohexene 1-methyl-4-(1-methyl),NA
C4108,cycloisosativene,cycloisosativene,NA
C4112,"cyclopentanal-1,2-dimethyl-3(1-methylethenyl)","cyclopentanal-1,2-dimethyl-3(1-methylethenyl)",NA
C4113,cyclosantalal,cyclosantalal,NA
C4114,cyclosativen,cyclosativen,NA
C4115,cyclosativine,cyclosativine,NA
C469,Cymene-8-ol,Cymene-8-ol,NA
C4119,cymene<o>,cymene<o>,NA
C4121,"cypera-2,4-diene","cypera-2,4-diene",NA
C4122,cyperenal,cyperenal,NA
C4123,cyperened,cyperened,NA
C4125,cyperotundene,cyperotundene,NA
C4132,d-neralidol,d-neralidol,NA
C4135,"dauca-5,8-diene","dauca-5,8-diene",NA
C4136,daucaneesters,daucaneesters,NA
C4138,davadone (i),davadone (i),NA
C4139,davadone (ii),davadone (ii),NA
C4140,davadone (iii),davadone (iii),NA
C4141,davana-bis-ether,davana-bis-ether,NA
C4143,davanaether,davanaether,NA
C4145,davanone-2-ol,davanone-2-ol,NA
C4146,davanone-2-ol-beta,davanone-2-ol-beta,NA
C4148,dealta-cadinene,dealta-cadinene,NA
C4149,"deca-2e-en-4,6-diyn-1-isovalerate","deca-2e-en-4,6-diyn-1-isovalerate",NA
C4151,decanal+perillaldehyde,decanal+perillaldehyde,NA
C4153,"decenal,4z","decenal,4z",NA
C4156,decyl isothiocynate,decyl isothiocynate,NA
C4158,decylbutyrate,decylbutyrate,NA
C4159,decyldecanoate,decyldecanoate,NA
C4160,dehydo-aromadendrene,dehydo-aromadendrene,NA
C479,"dehydro-1,8-cineole","dehydro-1,8-cineole",NA
C4162,dehydro-sabina ketone,dehydro-sabina ketone,NA
C4161,dehydro- sabina ketone,dehydro-sabina ketone,NA
C482,dehydro-sabinaketone,dehydro-sabinaketone,NA
C483,dehydro-sabinene,dehydro-sabinene,NA
C4164,dehydro oplopanonne,dehydro oplopanonne,NA
C4167,dehydroaromadendrane,dehydroaromadendrane,NA
C4169,dehydrocarveol,dehydrocarveol,NA
C4172,dehydroelshotzia ketone,dehydroelshotzia ketone,NA
C480,dehydroisocalamendiol,dehydroisocalamendiol,NA
C4175,dehydroisolongifolene,dehydroisolongifolene,NA
C4176,dehydromyrcenol,dehydromyrcenol,NA
C4177,dehydrosabina ketone,dehydrosabina ketone,NA
C4179,dehydroxy-cis-linalooloxide,dehydroxy-cis-linalooloxide,NA
C4180,dehydroxy-trans-linalooloxide,dehydroxy-trans-linalooloxide,NA
C485,delta-2-carene,delta-2-carene,NA
C4182,"delta-2-carene + p-mentha-1(7),8-diene","delta-2-carene + p-mentha-1(7),8-diene",NA
C4184,delta-3-cadinene,delta-3-cadinene,NA
C4185,delta-3-carene+1-octen-3-ol,delta-3-carene+1-octen-3-ol,NA
C4186,delta-3-elemene,delta-3-elemene,NA
C4187,"delta-7,8-ar-himachalene","delta-7,8-ar-himachalene",NA
C4189,"delta-9,10-eremophilen-11-ol","delta-9,10-eremophilen-11-ol",NA
C4190,delta-acoradien,delta-acoradien,NA
C4192,delta-atlantol,delta-atlantol,NA
C4193,delta-bourbonene,delta-bourbonene,NA
C4194,delta-cadinene isomer,delta-cadinene isomer,NA
C4195,delta-cadinene+gamma-2-cadinene,delta-cadinene+gamma-2-cadinene,NA
C4196,delta-cadinrne,delta-cadinrne,NA
C4197,delta-cadionene,delta-cadionene,NA
C4198,delta-camphenol,delta-camphenol,NA
C4199,delta-camphenone,delta-camphenone,NA
C489,delta-cardinene,delta-cardinene,NA
C4200,delta-carene,delta-carene,NA
C4201,delta-caryophyllene,delta-caryophyllene,NA
C4202,delta-cedrene,delta-cedrene,NA
C490,delta-cymene,delta-cymene,NA
C4205,delta-dihydroagarofuran,delta-dihydroagarofuran,NA
C4207,delta-eudesmol,delta-eudesmol,NA
C4208,delta-farnesene,delta-farnesene,NA
C4209,delta-fenchol,delta-fenchol,NA
C4210,delta-guaiacol,delta-guaiacol,NA
C4211,delta-guaiacol/p-cymenene,delta-guaiacol/p-cymenene,NA
C4212,delta-guaiaene,delta-guaiaene,NA
C4214,delta-guaiol,delta-guaiol,NA
C4215,delta-gurjunene,delta-gurjunene,NA
C492,delta-muurolene,delta-muurolene,NA
C4217,delta-oplopenone,delta-oplopenone,NA
C4219,delta-phellandrene,delta-phellandrene,NA
C493,delta-pinene,delta-pinene,NA
C4220,delta-sesquiphellandrene,delta-sesquiphellandrene,NA
C4221,delta-tepineol,delta-tepineol,NA
C4223,delta-terpineol+borneol,delta-terpineol+borneol,NA
C4225,delta-thujone,delta-thujone,NA
C4226,delta-verbenone,delta-verbenone,NA
C4228,delta 3-carene,delta 3-carene,NA
C4229,delta ? cadinene,delta cadinene,NA
C4233,delta?elemene,delta elemene,NA
C4230,delta guaiene,delta guaiene,NA
C4234,deltalpha-cuprenene,deltalpha-cuprenene,NA
C4235,deltra-3-carene,deltra-3-carene,NA
C4238,"demethyl-bicyclo(3,1)hepta-2(8),3-diene","demethyl-bicyclo(3,1)hepta-2(8),3-diene",NA
C497,devanone,devanone,NA
C4242,dexadecanoic acid,dexadecanoic acid,NA
C4243,"di-epi-1,10-cubenol","di-epi-1,10-cubenol",NA
C498,di-epi-alpha-cedrene,di-epi-alpha-cedrene,NA
C4244,di-epi-alphacedrene,di-epi-alphacedrene,NA
C4247,diallyl disulfude,diallyl disulfude,NA
C4252,"dibutyl-1,2-benzene dicarboxylate","dibutyl-1,2-benzene dicarboxylate",NA
C4257,"dihydro-1,8-cineole","dihydro-1,8-cineole",NA
C4258,"dihydro-2,2,6-trimethyl-6-vinyl-2h-pyran-3(4h)-one","dihydro-2,2,6-trimethyl-6-vinyl-2h-pyran-3(4h)-one",NA
C4260,"dihydro-3,5-dimethyl-2(3h)-furanone","dihydro-3,5-dimethyl-2(3h)-furanone",NA
C4261,"dihydro-4,4-dimethyl-2(3h)-furanone","dihydro-4,4-dimethyl-2(3h)-furanone",NA
C4262,dihydro-agarofuran,dihydro-agarofuran,NA
C4264,dihydro-alpha-santalol,dihydro-alpha-santalol,NA
C4267,dihydro-cis-alpha-copaene-8-ol,dihydro-cis-alpha-copaene-8-ol,NA
C4268,dihydro agarofuran,dihydro agarofuran,NA
C4269,dihydro citronellol,dihydro citronellol,NA
C4270,dihydro dehydrocostus lactone,dihydro dehydrocostus lactone,NA
C4271,dihydro sabina ketone,dihydro sabina ketone,NA
C4272,"dihydro,1,8-cineole","dihydro,1,8-cineole",NA
C4273,dihydroachillene,dihydroachillene,NA
C4277,dihydroactinodiolide,dihydroactinodiolide,NA
C4280,dihydroagarofuran isomer,dihydroagarofuran isomer,NA
C4284,dihydroartemisinic lactone,dihydroartemisinic lactone,NA
C4288,dihydrocarvyl acetate (i),dihydrocarvyl acetate (i),NA
C4289,dihydrocarvyl acetate (ii),dihydrocarvyl acetate (ii),NA
C501,dihydrochalcone isomer,dihydrochalcone isomer,NA
C4290,dihydrocinnamyle acetate,dihydrocinnamyle acetate,NA
C4294,dihydrodemethoxyencecalin,dihydrodemethoxyencecalin,NA
C4295,dihydrodulan(i),dihydrodulan(i),NA
C502,dihydroedulan,dihydroedulan,NA
C4296,dihydroedulan 1,dihydroedulan 1,NA
C4299,dihydroedulan(i),dihydroedulan(i),NA
C4300,dihydroedulan(ii),dihydroedulan(ii),NA
C503,dihydroencecaline,dihydroencecaline,NA
C4305,dihydrogalangal acetate,dihydrogalangal acetate,NA
C504,dihydroisochromolaenin,dihydroisochromolaenin,NA
C4307,dihydropinocarvone,dihydropinocarvone,NA
C4308,dihydropofarnesal,dihydropofarnesal,NA
C4309,dihydrotagetone+(e)-beta-ocimene,dihydrotagetone+(E)-beta-ocimene,NA
C4310,"diidromircene,1,6-diol-z","diidromircene,1,6-diol-z",NA
C4311,diisobutyl-phthalate,diisobutyl-phthalate,NA
C4314,dimethoxy-1-methylnaphthalene,dimethoxy-1-methylnaphthalene,NA
C507,dimethoxyencecalin,dimethoxyencecalin,NA
C4317,dimethyl-ionone,dimethyl-ionone,NA
C4322,dimethyl tetradecane,dimethyl tetradecane,NA
C4327,dimethylquinoline,dimethylquinoline,NA
C4328,dimyrcene ii-b,dimyrcene ii-b,NA
C4336,"diterpenal,43,81,147, fw 286","diterpenal,43,81,147, fw 286",NA
C4337,diterpene derivatives from citronellal (aldehydes or alcohols),diterpene derivatives from citronellal (aldehydes or alcohols),NA
C509,diterpenes,diterpenes,NA
C4338,"diterpenol,191,41,177, fw 290","diterpenol,191,41,177, fw 290",NA
C4339,"diterpenol,43,257,275, fw 290","diterpenol,43,257,275, fw 290",NA
C4342,docosane+thymol,docosane+thymol,NA
C4346,dodecanoic oxide,dodecanoic oxide,NA
C4347,dodecanole,dodecanole,NA
C4353,dolabella-6-10-15-triene,dolabella-6-10-15-triene,NA
C4354,"dolabella-6,10,15-triene isomer","dolabella-6,10,15-triene isomer",NA
C4357,drim-8-en-7-ol,drim-8-en-7-ol,NA
C4358,drim-8(12)-ene,drim-8(12)-ene,NA
C4359,"drima-4,9(11)-diene","drima-4,9(11)-diene",NA
C4360,"drima-7,9(11)-diene","drima-7,9(11)-diene",NA
C4361,"drima7,9(11)-diene","drima?7,9(11)-diene",NA
C4362,"drimalpha-7,9(11)-diene","drimalpha-7,9(11)-diene",NA
C4364,drimenene,drimenene,NA
C4366,drimenone,drimenone,NA
C4367,ds sabinene hydrate acetate,ds sabinene hydrate acetate,NA
C4369,duvatriendiol,duvatriendiol,NA
C516,e-2-undecenol,e-2-undecenol,NA
C4372,E-beta-ocimene,E-beta-ocimene,NA
C4374,e-myroxide,e-myroxide,NA
C4375,e-nerolidol,e-nerolidol,NA
C4376,e-phytol,e-phytol,NA
C4377,E)-2-Hexenal,E)-2-Hexenal,NA
C4378,"e,e-farnesene","e,e-farnesene",NA
C4379,"e,e-farnesol","e,e-farnesol",NA
C4381,eemoligenol,eemoligenol,NA
C4385,eicosene.,eicosene.,NA
C4386,eleicin,eleicin,NA
C4387,"elema-1,11-dien-15-al","elema-1,11-dien-15-al",NA
C4389,elemene,elemene,NA
C4390,"elemene-8-beta-,11-diol","elemene-8-beta-,11-diol",NA
C4391,elemene? isomer,elemene isomer,NA
C4393,elemeol,elemeol,NA
C4395,elemol acetate,elemol acetate,NA
C520,elemol/hedycaryol,elemol/hedycaryol,NA
C4396,elimicin,elimicin,NA
C4397,elsholtzia oxide,elsholtzia oxide,NA
C4398,elshotziadiol,elshotziadiol,NA
C4399,elsloltziadiol-2-acetate,elsloltziadiol-2-acetate,NA
C4405,endo-fenchyl acetate,endo-fenchyl acetate,NA
C4406,"ent-8-alpha-hydroxy labda-13(16),14-dien","ent-8-alpha-hydroxy labda-13(16),14-dien",NA
C4407,ent-maalian-5-ol,ent-maalian-5-ol,NA
C523,epi-1-cubenol,epi-1-cubenol,NA
C4411,epi-a-cadinol,epi-a-cadinol,NA
C4413,epi-alpha-bisabol-1-one,epi-alpha-bisabol-1-one,NA
C524,epi-alpha-bisabolol,epi-alpha-bisabolol,NA
C4414,epi-alpha-cadinol epi-alpha-muurolol,epi-alpha-cadinol epi-alpha-muurolol,NA
C4415,epi-alpha-dadinol (=tau-cadinol),epi-alpha-dadinol (=tau-cadinol),NA
C4416,epi-alpha-eudesmol,epi-alpha-eudesmol,NA
C4417,epi-alpha-murolool,epi-alpha-murolool,NA
C526,epi-alpha-muurolol,epi-alpha-muurolol,NA
C4418,epi-alpha-muurolold,epi-alpha-muurolold,NA
C4419,epi-alpha-muurulol,epi-alpha-muurulol,NA
C4420,epi-alpha-selinene,epi-alpha-selinene,NA
C4421,epi-alpha?-bisabol-1-one,epi-alpha?-bisabol-1-one,NA
C4422,epi-alpha?-cadinol,epi-alpha?-cadinol,NA
C4424,epi-beta-eudesmol(i),epi-beta-eudesmol(i),NA
C4425,epi-beta-eudesmol(ii),epi-beta-eudesmol(ii),NA
C4426,epi-beta-santalol,epi-beta-santalol,NA
C4444,epi ? bicyclosesquiphellandren,epi-bicyclosesquiphellandren,NA
C4427,epi-bicyclosesquiphellandrenea,epi-bicyclosesquiphellandrenea,NA
C4430,epi-cubebol+ethyl-3-phenyl-propionate,epi-cubebol+ethyl-3-phenyl-propionate,NA
C4431,epi-curzenone,epi-curzenone,NA
C4432,epi-curzerenone,epi-curzerenone,NA
C4433,epi-cyclosantalal,epi-cyclosantalal,NA
C4434,epi-gamma-eudesmol,epi-gamma-eudesmol,NA
C4435,epi-globolol,epi-globolol,NA
C4437,epi-ligulyloxide,epi-ligulyloxide,NA
C4439,epi-rosantalol,epi-rosantalol,NA
C4440,epi-sesquithujene,epi-sesquithujene,NA
C4441,epi-spathulenol,epi-spathulenol,NA
C4442,epi-vitispirane,epi-vitispirane,NA
C4443,epi-zizanone,epi-zizanone,NA
C533,epi-zonarene,epi-zonarene,NA
C4445,epiacorone [4],epiacorone [4],NA
C4446,epicubebol,epicubebol,NA
C4450,epoxy-(Z)-beta-ocimene,epoxy-(Z)-beta-ocimene,NA
C4451,epoxy-allo-allo aromadendrene,epoxy-allo-allo aromadendrene,NA
C4452,epoxy-allo-alloaromadendrene,epoxy-allo-alloaromadendrene,NA
C534,epoxy-allo-aromadendrene,epoxy-allo-aromadendrene,NA
C4453,epoxy-alpha-terpinyl acetate,epoxy-alpha-terpinyl acetate,NA
C4454,epoxy-ocimene,epoxy-ocimene,NA
C4455,epoxy-pseudo isoeugenyl-2-methylbutyrate,epoxy-pseudo isoeugenyl-2-methylbutyrate,NA
C4456,epoxy-pseudo isoeugenyl tiglate,epoxy-pseudo isoeugenyl tiglate,NA
C4457,epoxy-terpinene,epoxy-terpinene,NA
C4458,epoxy-terpinolene,epoxy-terpinolene,NA
C4459,epoxy-trans-pseudo isoeugenyl angelate,epoxy-trans-pseudo isoeugenyl angelate,NA
C535,"eremophila-1(10),8,1-triene","eremophila-1(10),8,1-triene",NA
C4468,ester,ester,NA
C4469,esters,esters,NA
C4470,esters of fatty acids,esters of fatty acids,NA
C4473,ethers,ethers,NA
C4474,ethyl-(2E)-pentenoate,ethyl-(2E)-pentenoate,NA
C4475,ethyl-(z)-9-hexadecenoate,ethyl-(Z)-9-hexadecenoate,NA
C4476,ethyl-(z)-9-octadecanoate,ethyl-(Z)-9-octadecanoate,NA
C4477,ethyl-(z)-9-octadecenoate,ethyl-(Z)-9-octadecenoate,NA
C4478,ethyl-(z)-9-palmitoleate,ethyl-(Z)-9-palmitoleate,NA
C4479,"ethyl-(z,z)-9,12-octadecadienoate","ethyl-(Z,Z)-9,12-octadecadienoate",NA
C4482,ethyl-2-methyl-2(e)-butanoate,ethyl-2-methyl-2(E)-butanoate,NA
C4483,ethyl-2-methyl butanoate,ethyl-2-methyl butanoate,NA
C4485,ethyl-2-methylthio acetate,ethyl-2-methylthio acetate,NA
C4488,ethyl-3-(methylthio)-(z)-2-propenoate,ethyl-3-(methylthio)-(Z)-2-propenoate,NA
C4489,ethyl-3-hydroxybutanoate,ethyl-3-hydroxybutanoate,NA
C4493,ethyl-3-hydroxytridecanoate,ethyl-3-hydroxytridecanoate,NA
C4494,ethyl-3-methyl-2-butenoate,ethyl-3-methyl-2-butenoate,NA
C4495,ethyl-3-methyl butyrate,ethyl-3-methyl butyrate,NA
C4555,ethyl? 3-methylbutanoate,ethyl-3-methylbutanoate,NA
C4556,ethyl? 3-methylbutenoate,ethyl-3-methylbutenoate,NA
C4497,ethyl-3-phenyl-2-propenoate,ethyl-3-phenyl-2-propenoate,NA
C4498,ethyl-3-phenylpropionate,ethyl-3-phenylpropionate,NA
C4501,ethyl-4-pentenoate,ethyl-4-pentenoate,NA
C4502,ethyl-9-decenoated,ethyl-9-decenoated,NA
C550,ethyl-9-hexadecenoated,ethyl-9-hexadecenoated,NA
C4503,ethyl-9-octadecenoated,ethyl-9-octadecenoated,NA
C4557,ethyl? benzoate,ethyl-benzoate,NA
C4558,ethyl? heptanoate,ethyl-heptanoate,NA
C4559,ethyl? hexanoate,ethyl-hexanoate,NA
